2024-11-01 14:36:32.100915; 240100081004169; 2410210018500; номер SIM карты не указан;1.14.0.1
2024-11-01 14:38:19.488774; 240100081004221; 2410210018463; номер SIM карты не указан;1.14.0.1
2024-11-01 14:39:09.456028; 240100081003925; 2410210018308; номер SIM карты не указан;1.14.0.1
2024-11-01 14:41:08.780565; 240100081004024; 2410210018503; номер SIM карты не указан;1.14.0.1
2024-11-01 14:42:54.875165; 240100081003881; 2410210018296; номер SIM карты не указан;1.14.0.1
2024-11-01 14:46:53.809643; 240100081004831; 2410210018458; номер SIM карты не указан;1.14.0.1
2024-11-01 14:49:23.561275; 240100081003893; 2410210018290; номер SIM карты не указан;1.14.0.1
2024-11-01 14:50:45.992001; 240100081004070; 2410210018420; номер SIM карты не указан;1.14.0.1
2024-11-01 14:52:19.562450; 240100081004210; 2410210018311; номер SIM карты не указан;1.14.0.1
2024-11-01 14:56:02.888536; 240100081003905; 2410210018372; номер SIM карты не указан;1.14.0.1
2024-11-01 14:56:57.551428; 240100081004066; 2410210018284; номер SIM карты не указан;1.14.0.1
2024-11-01 14:58:55.527939; 240100081004079; 2410210018419; номер SIM карты не указан;1.14.0.1
2024-11-01 15:14:21.927475; 240100081004009; 2410210018414; номер SIM карты не указан;1.14.0.1
2024-11-01 15:16:17.248143; 240100080010014; 2410210018447; номер SIM карты не указан;1.14.0.1
2024-11-01 15:17:56.004354; 240100081004331; 2410210018435; номер SIM карты не указан;1.14.0.1
2024-11-01 15:19:24.391627; 240100081004876; 2410210018436; номер SIM карты не указан;1.14.0.1
2024-11-01 15:21:01.440504; 240100081003906; 2410210018289; номер SIM карты не указан;1.14.0.1
2024-11-01 15:23:50.693545; 240100081003912; 2410210018422; номер SIM карты не указан;1.14.0.1
2024-11-01 15:26:12.057200; 240100081004147; 2410210018446; номер SIM карты не указан;1.14.0.1
2024-11-01 15:27:24.417899; 240100081004124; 2410210018489; номер SIM карты не указан;1.14.0.1
2024-11-01 15:29:18.689558; 240100081004152; 2410210018472; номер SIM карты не указан;1.14.0.1
2024-11-01 15:31:12.903775; 240100081004127; 2410210018493; номер SIM карты не указан;1.14.0.1
2024-11-01 15:34:10.400478; 240100081004095; 2410210017987; номер SIM карты не указан;1.14.0.1
2024-11-01 15:36:12.833735; 240100081004023; 2410210018444; номер SIM карты не указан;1.14.0.1
2024-11-01 15:37:49.488051; 240100081004138; 2410210018484; номер SIM карты не указан;1.14.0.1
2024-11-01 15:39:05.500657; 240100081004142; 2410210017986; номер SIM карты не указан;1.14.0.1
2024-11-01 15:40:43.991714; 240100081004194; 2410210018474; номер SIM карты не указан;1.14.0.1
2024-11-01 15:42:38.030544; 240100081004160; 2410210018306; номер SIM карты не указан;1.14.0.1
2024-11-01 15:44:28.890374; 240100081004157; 2410210017988; номер SIM карты не указан;1.14.0.1
2024-11-01 15:46:22.515809; 240100081004719; 2410210018360; номер SIM карты не указан;1.14.0.1
2024-11-01 15:47:50.261997; 240100081004738; 2410210018359; номер SIM карты не указан;1.14.0.1
2024-11-02 07:58:29.133336; 240100081004208; 2410210018369; номер SIM карты не указан;1.14.0.1
2024-11-02 08:00:51.792953; 240100081004174; 2410210018206; номер SIM карты не указан;1.14.0.1
2024-11-02 08:03:15.295572; 240100081004191; 2410210018208; номер SIM карты не указан;1.14.0.1
2024-11-02 08:04:57.203500; 240100081004179; 2410210018207; номер SIM карты не указан;1.14.0.1
2024-11-02 08:10:14.690860; 240100081004724; 2410210018193; номер SIM карты не указан;1.14.0.1
2024-11-02 08:11:10.190888; 240100081003907; 2410210018400; номер SIM карты не указан;1.14.0.1
2024-11-02 08:12:27.372621; 240100081004328; 2410210018399; номер SIM карты не указан;1.14.0.1
2024-11-02 08:14:00.283818; 240100081004171; 2410210018361; номер SIM карты не указан;1.14.0.1
2024-11-02 08:24:02.238014; 240100081004728; 2410210018407; номер SIM карты не указан;1.14.0.1
2024-11-02 08:25:29.826483; 240100081004172; 2410210018405; номер SIM карты не указан;1.14.0.1
2024-11-02 08:27:01.033904; 240100081004737; 2410210018406; номер SIM карты не указан;1.14.0.1
2024-11-02 08:29:08.746898; 240100081004184; 2410210018198; номер SIM карты не указан;1.14.0.1
2024-11-02 08:31:57.749531; 240100081003882; 2410210018196; номер SIM карты не указан;1.14.0.1
2024-11-02 08:34:30.483093; 240100081004056; 2410210018409; номер SIM карты не указан;1.14.0.1
2024-11-02 08:35:45.005202; 240100081003914; 2410210018388; номер SIM карты не указан;1.14.0.1
2024-11-02 08:37:14.138406; 240100081004222; 2410210018364; номер SIM карты не указан;1.14.0.1
2024-11-02 08:39:12.016636; 240100081004730; 2410210018878; номер SIM карты не указан;1.14.0.1
2024-11-02 08:40:25.342859; 240100081003900; 2410210018398; номер SIM карты не указан;1.14.0.1
2024-11-02 08:41:56.389598; 240100081004206; 2410210018404; номер SIM карты не указан;1.14.0.1
2024-11-02 08:43:54.605648; 240100081004035; 2410210018362; номер SIM карты не указан;1.14.0.1
2024-11-02 08:45:24.741031; 240100081004143; 2410210018429; номер SIM карты не указан;1.14.0.1
2024-11-02 08:47:08.115006; 240100081004026; 2410210018188; номер SIM карты не указан;1.14.0.1
2024-11-02 08:48:50.970295; 240100081004209; 2410210018358; номер SIM карты не указан;1.14.0.1
2024-11-02 08:50:44.269543; 240100081004263; 2410210018410; номер SIM карты не указан;1.14.0.1
2024-11-02 08:52:18.791404; 240100081003984; 2410210018367; номер SIM карты не указан;1.14.0.1
2024-11-02 08:53:35.312345; 240100081004093; 2410210018191; номер SIM карты не указан;1.14.0.1
2024-11-02 12:57:30.992370; 2402051000547; 2410250010197; номер SIM карты не указан;1.14.7.6
2024-11-02 12:59:08.555491; 2402051000552; 2410250010264; номер SIM карты не указан;1.14.7.6
2024-11-02 13:00:49.649474; 2402051000543; 2410250010211; номер SIM карты не указан;1.14.7.6
2024-11-02 13:02:10.122632; 2402051000544; 2410250010260; номер SIM карты не указан;1.14.7.6
2024-11-02 13:03:59.864101; 2402051000551; 2410250010235; номер SIM карты не указан;1.14.7.6
2024-11-02 13:05:36.426747; 2402051000553; 2410250010246; номер SIM карты не указан;1.14.7.6
2024-11-02 13:06:59.195962; 2402051000582; 2410250010301; номер SIM карты не указан;1.14.7.6
2024-11-02 13:08:58.849090; 2402051000581; 2410250010266; номер SIM карты не указан;1.14.7.6
2024-11-02 13:12:36.014527; 2402051000574; 2410250010432; номер SIM карты не указан;1.14.7.6
2024-11-02 13:14:29.214239; 2402051000558; 2410250010201; номер SIM карты не указан;1.14.7.6
2024-11-02 13:16:24.892264; 2402051000555; 2410250010232; номер SIM карты не указан;1.14.7.6
2024-11-02 13:17:59.809093; 2402051000576; 2410250010455; номер SIM карты не указан;1.14.7.6
2024-11-02 13:20:00.435243; 2402051000575; 2410250010446; номер SIM карты не указан;1.14.7.6
2024-11-02 13:22:28.649332; 2402051000522; 2410250010241; номер SIM карты не указан;1.14.7.6
2024-11-02 13:22:59.524504; 2402051000550; 2410250010306; номер SIM карты не указан;1.14.7.6
2024-11-02 13:24:55.624799; 2402051000540; 2410250010262; номер SIM карты не указан;1.14.7.6
2024-11-02 13:26:41.194063; 2402051000571; 2410250010425; номер SIM карты не указан;1.14.7.6
2024-11-02 13:28:16.187415; 2402051000590; 2410250010310; номер SIM карты не указан;1.14.7.6
2024-11-02 14:14:56.331892; 2402051000599; 2410250010421; номер SIM карты не указан;1.14.7.6
2024-11-02 14:17:02.095848; 2402051000598; 2410250010445; номер SIM карты не указан;1.14.7.6
2024-11-02 14:18:32.484466; 2402051000592; 2410250010417; номер SIM карты не указан;1.14.7.6
2024-11-02 14:20:09.562316; 2402051000615; 2410250010292; номер SIM карты не указан;1.14.7.6
2024-11-02 14:21:43.776865; 2402051000614; 2410250010303; номер SIM карты не указан;1.14.7.6
2024-11-02 14:28:01.952123; 2402051000608; 2410250010276; номер SIM карты не указан;1.14.7.6
2024-11-02 14:29:46.094643; 2402051000617; 2410250010309; номер SIM карты не указан;1.14.7.6
2024-11-02 15:15:22.041175; 2402051000645; 2410250010325; номер SIM карты не указан;1.14.7.6
2024-11-02 15:16:54.446344; 2402051000610; 2410250010434; номер SIM карты не указан;1.14.7.6
2024-11-02 15:18:12.131152; 2402051000609; 2410250010439; номер SIM карты не указан;1.14.7.6
2024-11-02 15:22:08.432130; 2402051000604; 2410250010444; номер SIM карты не указан;1.14.7.6
2024-11-02 15:29:12.196082; 2402051000648; 2410250010270; номер SIM карты не указан;1.14.7.6
2024-11-02 15:29:51.353852; 2402051000619; 2410250010320; номер SIM карты не указан;1.14.7.6
2024-11-21 08:55:32.327217; 2400081023624; 230110040006538; номер SIM карты не указан;1.13.20
2024-11-21 08:58:35.300217; 2400081023623; 230110040006450; номер SIM карты не указан;1.13.20
2024-11-21 14:17:04.928747; 2400081023625; 240110040009350; номер SIM карты не указан;1.13.20
2024-11-26 14:51:59.664096; 2400411020002; 2410210020873; номер SIM карты не указан;1.14.7.6
2024-11-26 15:17:13.969884; 2400411019998; 2410210020689; номер SIM карты не указан;1.14.7.6
2024-11-26 15:18:19.070696; 2400411019999; 2410210020875; номер SIM карты не указан;1.14.7.6
2024-11-26 15:19:21.987687; 2400411019991; 2410210020876; номер SIM карты не указан;1.14.7.6
2024-11-26 15:20:24.231383; 2400411020006; 2410210020909; номер SIM карты не указан;1.14.7.6
2024-11-26 15:21:26.379454; 2400411020000; 2410210020927; номер SIM карты не указан;1.14.7.6
2024-11-26 15:22:26.684754; 2400411019985; 2410210020934; номер SIM карты не указан;1.14.7.6
2024-11-26 15:23:28.289688; 2400411019984; 2410210020928; номер SIM карты не указан;1.14.7.6
2024-11-26 15:25:03.873716; 2400411019992; 2410210020686; номер SIM карты не указан;1.14.7.6
2024-11-26 15:25:41.438542; 2400411020003; 2410210020672; номер SIM карты не указан;1.14.7.6
2024-11-26 15:26:41.107462; 2400411020004; 2410210020694; номер SIM карты не указан;1.14.7.6
2024-11-26 15:27:41.839029; 2400411019989; 2410210020642; номер SIM карты не указан;1.14.7.6
2024-11-26 15:29:07.538027; 2400411019996; 2410210020693; номер SIM карты не указан;1.14.7.6
2024-11-26 15:29:47.952356; 2400411020005; 2410210020901; номер SIM карты не указан;1.14.7.6
2024-11-26 15:30:58.760929; 2400411019988; 2410210020640; номер SIM карты не указан;1.14.7.6
2024-11-26 15:31:59.605363; 2400411019993; 2410210020681; номер SIM карты не указан;1.14.7.6
2024-11-26 15:33:00.205170; 2400411019990; 2410210020676; номер SIM карты не указан;1.14.7.6
2024-11-26 15:34:02.419630; 2400411019994; 2410210020643; номер SIM карты не указан;1.14.7.6
2024-11-26 15:35:04.715461; 2400411019987; 2410210020877; номер SIM карты не указан;1.14.7.6
2024-11-26 15:36:06.167597; 2400411020001; 2410210020644; номер SIM карты не указан;1.14.7.6
2024-11-26 15:37:57.198198; 2400411019997; 2410210020677; номер SIM карты не указан;1.14.7.6
2024-11-26 15:38:37.574649; 2400411019986; 2410210020675; номер SIM карты не указан;1.14.7.6
2024-11-26 15:39:37.731818; 2400411020009; 2410210020898; номер SIM карты не указан;1.14.7.6
2024-11-26 15:41:04.147286; 2400411020014; 2410210020943; номер SIM карты не указан;1.14.7.6
2024-11-26 15:41:39.270597; 2400411020025; 2410210020944; номер SIM карты не указан;1.14.7.6
2024-11-26 15:43:10.965187; 2400411019995; 2410210020879; номер SIM карты не указан;1.14.7.6
2024-11-26 15:44:12.083565; 2400411020010; 2410210020918; номер SIM карты не указан;1.14.7.6
2024-11-26 15:45:15.157376; 2400411020051; 2410210021199; номер SIM карты не указан;1.14.7.6
2024-11-26 15:46:19.737805; 2400411020037; 2410210020724; номер SIM карты не указан;1.14.7.6
2024-11-26 15:48:11.631410; 2400411020016; 2410210020925; номер SIM карты не указан;1.14.7.6
2024-11-26 15:49:10.118430; 2400411020032; 2410210020734; номер SIM карты не указан;1.14.7.6
2024-11-26 15:50:10.523987; 2400411020012; 2410210020932; номер SIM карты не указан;1.14.7.6
2024-11-26 15:51:11.408392; 2400411020041; 2410210020996; номер SIM карты не указан;1.14.7.6
2024-11-26 15:52:37.355442; 2400411020050; 2410210021239; номер SIM карты не указан;1.14.7.6
2024-11-26 15:53:25.368484; 2400411020021; 2410210020945; номер SIM карты не указан;1.14.7.6
2024-11-26 15:54:26.965594; 2400411020039; 2410210020726; номер SIM карты не указан;1.14.7.6
2024-11-26 16:00:51.236282; 2400411020023; 2410210020899; номер SIM карты не указан;1.14.7.6
2024-11-26 16:02:23.392592; 2400411020033; 2410210021224; номер SIM карты не указан;1.14.7.6
2024-11-26 16:03:01.225977; 2400411020024; 2410210020919; номер SIM карты не указан;1.14.7.6
2024-11-26 16:04:20.590293; 2400411020043; 2410210021269; номер SIM карты не указан;1.14.7.6
2024-11-26 16:05:19.255878; 2400411020040; 2410210020738; номер SIM карты не указан;1.14.7.6
2024-11-26 16:06:21.373823; 2400411020034; 2410210020730; номер SIM карты не указан;1.14.7.6
2024-11-26 16:07:35.021403; 2400411019701; 2410210021270; номер SIM карты не указан;1.14.7.6
2024-11-26 16:15:45.453780; 2400411020017; 2410210021004; номер SIM карты не указан;1.14.7.6
2024-11-26 16:17:45.234133; 2400411019700; 2410210021038; номер SIM карты не указан;1.14.7.6
2024-11-28 08:23:00.013718; 2400411020017; 2410210021004; номер SIM карты не указан;1.14.7.6
2024-11-28 09:30:28.383751; 2400411020081; 2410210020978; номер SIM карты не указан;1.14.7.6
2024-11-28 09:31:30.422517; 2400411020076; 2410210021801; номер SIM карты не указан;1.14.7.6
2024-11-28 09:32:34.200636; 2400411020089; 2410210019837; номер SIM карты не указан;1.14.7.6
2024-11-28 09:33:32.314308; 2400411020080; 2410210019830; номер SIM карты не указан;1.14.7.6
2024-11-28 09:34:56.326352; 2400411020075; 2410210019826; номер SIM карты не указан;1.14.7.6
2024-11-28 09:35:55.137058; 2400411020087; 2410210019819; номер SIM карты не указан;1.14.7.6
2024-11-28 09:36:29.974901; 2400411020090; 2410210021793; номер SIM карты не указан;1.14.7.6
2024-11-28 09:37:30.181639; 2400411020086; 2410210021798; номер SIM карты не указан;1.14.7.6
2024-11-28 09:38:28.442515; 2400411020106; 2410210019756; номер SIM карты не указан;1.14.7.6
2024-11-28 09:39:30.613394; 2400411020112; 2410210019757; номер SIM карты не указан;1.14.7.6
2024-11-28 09:40:36.278629; 2400411020099; 2410210020976; номер SIM карты не указан;1.14.7.6
2024-11-28 09:41:36.647958; 2400411020102; 2410210019769; номер SIM карты не указан;1.14.7.6
2024-11-28 09:43:05.562500; 2400411020113; 2410210020974; номер SIM карты не указан;1.14.7.6
2024-11-28 09:43:39.931413; 2400411020110; 2410210020977; номер SIM карты не указан;1.14.7.6
2024-11-28 09:45:01.175230; 2400411020120; 2410210020973; номер SIM карты не указан;1.14.7.6
2024-11-28 09:45:37.255764; 2400411020115; 2410210020970; номер SIM карты не указан;1.14.7.6
2024-11-28 09:46:35.802821; 2400411020119; 2410210020959; номер SIM карты не указан;1.14.7.6
2024-11-28 09:47:33.668682; 2400411020100; 2410210020975; номер SIM карты не указан;1.14.7.6
2024-11-28 09:48:31.396606; 2400411020101; 2410210020960; номер SIM карты не указан;1.14.7.6
2024-11-28 09:49:29.503118; 2400411020091; 2410210019831; номер SIM карты не указан;1.14.7.6
2024-11-28 09:50:27.166863; 2400411020083; 2410210019829; номер SIM карты не указан;1.14.7.6
2024-11-28 09:51:25.000654; 2400411020092; 2410210019844; номер SIM карты не указан;1.14.7.6
2024-11-28 09:52:26.447202; 2400411020104; 2410210019749; номер SIM карты не указан;1.14.7.6
2024-11-28 09:53:30.099471; 2400411020128; 2410210019675; номер SIM карты не указан;1.14.7.6
2024-11-28 10:32:18.673423; 2400411020126; 2410210019755; номер SIM карты не указан;1.14.7.6
2024-11-28 10:33:24.181159; 2400411020150; 2410210019728; номер SIM карты не указан;1.14.7.6
2024-11-28 10:34:42.957468; 2400411020156; 2410210019677; номер SIM карты не указан;1.14.7.6
2024-11-28 10:35:40.815048; 2400411020151; 2410210019674; номер SIM карты не указан;1.14.7.6
2024-11-28 10:36:38.804011; 2400411020137; 2410210019686; номер SIM карты не указан;1.14.7.6
2024-11-28 10:37:37.202829; 2400411020127; 2410210019766; номер SIM карты не указан;1.14.7.6
2024-11-28 10:38:38.016324; 2400411020134; 2410210019743; номер SIM карты не указан;1.14.7.6
2024-11-28 10:40:16.121350; 2400411020136; 2410210019673; номер SIM карты не указан;1.14.7.6
2024-11-28 10:40:49.422463; 2400411020154; 2410210019676; номер SIM карты не указан;1.14.7.6
2024-11-28 10:41:49.809676; 2400411020139; 2410210019684; номер SIM карты не указан;1.14.7.6
2024-11-28 10:43:11.193181; 2400411020125; 2410210019746; номер SIM карты не указан;1.14.7.6
2024-11-28 10:43:46.748401; 2400411020218; 2410210019717; номер SIM карты не указан;1.14.7.6
2024-11-28 13:40:35.294628; 2400411020223; 2410210019729; номер SIM карты не указан;1.14.7.6
2024-11-28 13:41:35.056282; 2400411020225; 2410210019738; номер SIM карты не указан;1.14.7.6
2024-11-28 13:42:33.023192; 2400411020222; 2410210019672; номер SIM карты не указан;1.14.7.6
2024-11-28 13:43:30.437134; 2400411020228; 2410210019660; номер SIM карты не указан;1.14.7.6
2024-11-28 13:44:28.412637; 2400411020207; 2410210019661; номер SIM карты не указан;1.14.7.6
2024-11-28 13:48:13.353075; 2400411020227; 2410210019691; номер SIM карты не указан;1.14.7.6
2024-11-28 13:48:50.037026; 2400411020210; 2410210019659; номер SIM карты не указан;1.14.7.6
2024-11-28 13:50:03.610797; 2400411020214; 2410210019722; номер SIM карты не указан;1.14.7.6
2024-11-28 13:51:07.251348; 2400411020201; 2410210019868; номер SIM карты не указан;1.14.7.6
2024-11-28 13:52:05.277932; 2400411020203; 2410210019915; номер SIM карты не указан;1.14.7.6
2024-11-28 13:53:03.266304; 2400411020239; 2410210019895; номер SIM карты не указан;1.14.7.6
2024-11-28 13:54:02.062982; 2400411020216; 2410210019889; номер SIM карты не указан;1.14.7.6
2024-11-28 13:55:00.201086; 2400411020236; 2410210019726; номер SIM карты не указан;1.14.7.6
2024-11-28 13:55:58.382820; 2400411020211; 2410210019871; номер SIM карты не указан;1.14.7.6
2024-11-28 13:56:58.188121; 2400411020245; 2410210019865; номер SIM карты не указан;1.14.7.6
2024-11-28 13:58:21.074467; 2400411020238; 2410210019667; номер SIM карты не указан;1.14.7.6
2024-11-28 13:59:18.971500; 2400411020226; 2410210019680; номер SIM карты не указан;1.14.7.6
2024-11-28 14:00:17.944199; 2400411020221; 2410210019888; номер SIM карты не указан;1.14.7.6
2024-11-28 14:01:17.526141; 2400411020233; 2410210019874; номер SIM карты не указан;1.14.7.6
2024-11-28 14:02:15.265974; 2400411020208; 2410210019683; номер SIM карты не указан;1.14.7.6
2024-11-28 14:03:13.527993; 2400411020209; 2410210019891; номер SIM карты не указан;1.14.7.6
2024-11-28 14:04:12.068878; 2400411020246; 2410210019913; номер SIM карты не указан;1.14.7.6
2024-11-28 14:05:09.456658; 2400411020241; 2410210019890; номер SIM карты не указан;1.14.7.6
2024-11-28 14:06:07.027505; 2400411020249; 2410210021550; номер SIM карты не указан;1.14.7.6
2024-11-28 14:07:04.666494; 2400411020232; 2410210021558; номер SIM карты не указан;1.14.7.6
2024-11-28 14:08:03.623631; 2400411020235; 2410210019894; номер SIM карты не указан;1.14.7.6
2024-11-28 14:09:15.674182; 2400411020217; 2410210019942; номер SIM карты не указан;1.14.7.6
2024-11-28 14:10:14.019703; 2400411020250; 2410210019872; номер SIM карты не указан;1.14.7.6
2024-11-28 14:11:12.901091; 2400411020251; 2410210019866; номер SIM карты не указан;1.14.7.6
2024-11-28 14:12:10.270938; 2400411020234; 2410210019873; номер SIM карты не указан;1.14.7.6
2024-11-28 14:13:07.895786; 2400411020237; 2410210019679; номер SIM карты не указан;1.14.7.6
2024-11-28 14:14:06.776974; 2400411020164; 2410210021570; номер SIM карты не указан;1.14.7.6
2024-11-28 14:15:33.679957; 2400411020146; 2410210021582; номер SIM карты не указан;1.14.7.6
2024-11-28 14:21:47.439016; 2400411020178; 2410210021556; номер SIM карты не указан;1.14.7.6
2024-11-28 14:23:02.772551; 2400411020155; 2410210021554; номер SIM карты не указан;1.14.7.6
2024-11-28 14:24:26.939135; 2400411020143; 2410210021747; номер SIM карты не указан;1.14.7.6
2024-11-28 14:25:05.832669; 2400411020140; 2410210021571; номер SIM карты не указан;1.14.7.6
2024-11-28 14:26:02.926310; 2400411020142; 2410210021561; номер SIM карты не указан;1.14.7.6
2024-11-28 14:27:02.620788; 2400411020181; 2410210021573; номер SIM карты не указан;1.14.7.6
2024-11-28 14:28:05.959151; 2400411020148; 2410210021557; номер SIM карты не указан;1.14.7.6
2024-11-28 14:29:03.962822; 2400411020244; 2410210019864; номер SIM карты не указан;1.14.7.6
